TIRF Data File: Project 1464; Run 32
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR	SL
sec	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	N-m	N-m	none	none	deg C	deg C	deg C	deg C	deg C	none	SAE
549.519	40.16	406.60	-5.954	4.016	21.434	26.065	80.70	-1456.67	1017.51	-872.85	-17.68	56.90	1.67	-1.17	32.48	72.39	88.52	93.79	26.98	-0.178	-0.162
549.539	40.14	405.74	-5.953	4.016	21.432	26.108	80.75	-1494.40	1026.71	-889.37	-17.90	53.21	1.68	-1.15	32.48	72.39	88.55	93.84	26.87	-0.179	-0.163
549.559	40.12	405.00	-5.951	4.017	21.434	26.141	80.75	-1519.57	1041.17	-899.47	-15.14	49.80	1.69	-1.16	32.48	72.39	88.61	93.87	26.90	-0.180	-0.164
549.579	40.11	404.42	-5.951	4.016	21.430	26.175	80.65	-1516.18	1043.90	-894.85	-7.78	46.53	1.69	-1.17	32.47	72.45	88.64	93.92	26.88	-0.181	-0.166
549.599	40.11	403.71	-5.951	4.020	21.428	26.215	80.55	-1492.96	1021.21	-884.91	-2.28	46.70	1.69	-1.15	32.49	72.52	88.64	93.98	26.88	-0.183	-0.167
549.619	40.10	402.86	-5.951	4.021	21.432	26.268	80.60	-1479.66	990.46	-882.22	-3.14	51.63	1.68	-1.12	32.49	72.61	88.66	93.98	26.89	-0.184	-0.168
549.639	40.10	401.80	-5.953	4.020	21.432	26.337	80.60	-1485.38	975.29	-876.35	-9.27	57.33	1.69	-1.11	32.49	72.76	88.69	94.01	26.88	-0.186	-0.171
549.659	40.07	400.79	-5.955	4.014	21.431	26.385	80.65	-1489.73	977.52	-869.41	-15.50	60.54	1.71	-1.12	32.49	72.95	88.72	94.02	26.91	-0.188	-0.172
549.679	40.06	400.01	-5.954	4.014	21.427	26.427	80.50	-1514.35	987.18	-881.17	-16.15	56.76	1.72	-1.12	32.51	73.20	88.72	94.09	26.87	-0.189	-0.173
549.699	40.03	399.22	-5.955	4.017	21.428	26.460	80.65	-1542.32	988.17	-899.07	-16.21	51.55	1.72	-1.10	32.51	73.38	88.75	94.18	26.89	-0.190	-0.175
549.719	40.01	398.56	-5.954	4.020	21.425	26.492	80.60	-1549.02	992.68	-903.48	-10.80	48.17	1.71	-1.10	32.53	73.57	88.80	94.26	26.88	-0.191	-0.175
549.739	40.00	398.01	-5.957	4.014	21.427	26.519	80.45	-1535.37	988.14	-891.90	-3.26	46.13	1.72	-1.11	32.51	73.67	88.92	94.38	26.89	-0.192	-0.176
549.759	40.00	397.16	-5.951	4.021	21.426	26.577	80.45	-1509.73	960.52	-882.54	-1.01	47.79	1.71	-1.09	32.51	73.79	88.97	94.47	26.88	-0.194	-0.178
549.779	40.00	396.22	-5.957	4.016	21.428	26.639	80.45	-1489.45	926.63	-883.59	-4.52	55.04	1.69	-1.05	32.51	73.88	89.01	94.55	26.88	-0.196	-0.180
549.799	40.01	395.12	-5.957	4.018	21.427	26.719	80.40	-1486.39	914.68	-874.58	-12.06	59.53	1.70	-1.05	32.52	73.95	89.08	94.60	26.89	-0.198	-0.183
549.819	40.03	394.03	-5.951	4.018	21.427	26.809	80.45	-1501.95	920.45	-870.37	-17.37	58.34	1.73	-1.06	32.52	74.01	89.12	94.64	26.87	-0.201	-0.185
549.839	40.05	393.09	-5.954	4.017	21.426	26.888	80.45	-1542.49	932.74	-890.89	-16.06	53.98	1.73	-1.05	32.51	74.07	89.18	94.71	26.90	-0.203	-0.188
549.859	40.06	392.35	-5.955	4.016	21.428	26.942	80.45	-1576.85	941.70	-911.92	-11.04	49.90	1.73	-1.03	32.51	74.10	89.20	94.80	26.87	-0.205	-0.189
549.879	40.05	391.73	-5.951	4.020	21.427	26.982	80.45	-1576.17	942.16	-906.93	-5.61	46.87	1.74	-1.04	32.50	74.16	89.29	94.88	26.89	-0.206	-0.190
549.899	40.08	391.26	-5.953	4.016	21.428	27.033	80.19	-1544.84	930.23	-888.20	-0.13	46.49	1.74	-1.05	32.49	74.17	89.39	94.97	26.88	-0.207	-0.192
549.919	40.12	390.56	-5.955	4.016	21.426	27.107	80.24	-1517.49	905.46	-879.05	-0.10	50.06	1.73	-1.03	32.49	74.15	89.46	94.98	26.88	-0.210	-0.194
549.939	40.13	389.70	-5.955	4.016	21.426	27.176	80.24	-1516.55	880.19	-877.94	-6.19	56.16	1.73	-1.00	32.48	74.10	89.48	95.03	26.89	-0.212	-0.196
549.959	40.16	388.68	-5.953	4.021	21.428	27.263	80.29	-1530.88	878.84	-873.48	-12.76	58.81	1.75	-1.01	32.45	74.06	89.54	95.05	26.87	-0.214	-0.199
549.979	40.17	387.86	-5.954	4.020	21.423	27.330	80.40	-1551.53	895.29	-872.78	-16.79	56.97	1.78	-1.03	32.47	74.00	89.57	95.08	26.89	-0.216	-0.201
549.999	40.17	387.16	-5.955	4.018	21.425	27.377	80.29	-1573.56	906.44	-894.79	-14.10	51.60	1.76	-1.01	32.48	74.01	89.60	95.15	26.88	-0.217	-0.202
550.019	40.16	386.61	-5.941	4.016	21.426	27.413	80.29	-1576.23	899.25	-909.80	-9.42	48.28	1.73	-0.99	32.48	74.01	89.67	95.28	26.89	-0.218	-0.203
550.039	40.15	386.03	-5.953	4.005	21.433	27.448	80.29	-1559.80	885.37	-903.33	-3.14	46.53	1.73	-0.98	32.47	74.00	89.77	95.42	26.90	-0.219	-0.204
550.059	40.16	385.29	-5.955	4.021	21.426	27.504	80.24	-1550.01	870.90	-885.34	0.66	44.64	1.75	-0.98	32.49	74.03	89.79	95.50	26.89	-0.221	-0.206
550.079	40.16	384.43	-5.957	4.013	21.430	27.565	80.24	-1539.69	857.36	-877.59	0.52	50.88	1.75	-0.98	32.49	74.03	89.85	95.62	26.89	-0.223	-0.208
550.099	40.15	383.49	-5.958	4.016	21.426	27.629	80.19	-1528.83	841.61	-873.83	-6.39	58.86	1.75	-0.96	32.46	73.97	89.88	95.65	26.88	-0.225	-0.209
550.119	40.13	382.51	-5.955	4.020	21.428	27.687	80.14	-1528.20	831.89	-867.15	-14.60	58.70	1.76	-0.96	32.49	73.97	89.93	95.73	26.89	-0.226	-0.211
550.139	40.11	381.62	-5.957	4.016	21.426	27.739	80.24	-1542.40	838.25	-879.71	-16.26	55.41	1.75	-0.95	32.51	73.94	89.98	95.77	26.87	-0.228	-0.213
550.159	40.08	380.80	-5.957	4.013	21.428	27.776	80.19	-1573.59	852.76	-900.53	-13.00	50.85	1.75	-0.95	32.48	73.92	90.02	95.88	26.89	-0.229	-0.214
550.179	40.05	380.21	-5.954	4.016	21.424	27.800	80.19	-1596.17	856.33	-913.01	-7.07	47.03	1.75	-0.94	32.49	73.88	90.08	95.99	26.87	-0.229	-0.214
550.199	40.02	379.74	-5.951	4.020	21.423	27.811	80.09	-1582.61	846.67	-901.19	-1.90	45.57	1.76	-0.94	32.51	73.85	90.19	96.04	26.89	-0.230	-0.215
550.219	40.01	379.23	-5.957	4.016	21.424	27.839	80.09	-1553.76	832.78	-885.38	1.85	47.18	1.75	-0.94	32.52	73.91	90.24	96.10	26.88	-0.230	-0.215
550.239	39.99	378.69	-5.953	4.018	21.427	27.869	80.14	-1535.51	815.57	-877.40	-0.61	51.20	1.75	-0.93	32.51	73.94	90.27	96.13	26.88	-0.231	-0.216
550.259	39.98	377.95	-5.954	4.017	21.426	27.914	80.09	-1529.35	805.34	-871.88	-7.12	57.82	1.75	-0.92	32.52	73.94	90.30	96.16	26.93	-0.232	-0.218
550.279	39.99	377.40	-5.948	4.018	21.425	27.961	80.19	-1538.63	805.46	-866.96	-13.96	58.93	1.77	-0.93	32.51	73.94	90.32	96.22	26.88	-0.234	-0.219
550.299	40.00	376.97	-5.954	4.017	21.430	27.999	80.14	-1572.89	821.94	-877.51	-15.96	53.08	1.79	-0.94	32.52	73.94	90.32	96.24	26.89	-0.235	-0.220
550.319	40.01	376.62	-5.955	4.021	21.422	28.032	80.14	-1600.10	839.81	-898.31	-12.91	50.17	1.78	-0.93	32.51	73.92	90.35	96.35	26.87	-0.236	-0.221
550.339	40.01	376.66	-5.951	4.020	21.425	28.033	80.09	-1605.77	847.65	-909.53	-6.21	47.86	1.77	-0.93	32.51	73.89	90.43	96.47	26.89	-0.236	-0.221
550.359	40.03	376.50	-5.954	4.020	21.425	28.054	80.09	-1596.22	836.84	-900.07	-0.64	43.80	1.77	-0.93	32.49	73.89	90.53	96.58	26.88	-0.236	-0.221
550.379	40.05	376.35	-5.958	4.014	21.429	28.085	80.04	-1572.05	822.26	-884.71	2.56	45.63	1.78	-0.93	32.50	73.89	90.60	96.69	26.89	-0.237	-0.222
550.399	40.08	375.80	-5.950	4.020	21.427	28.143	80.04	-1553.98	809.73	-875.13	-0.04	51.40	1.78	-0.93	32.49	73.88	90.66	96.78	26.88	-0.239	-0.224
550.419	40.10	375.33	-5.955	4.016	21.428	28.194	79.99	-1542.11	798.06	-867.64	-7.16	56.30	1.78	-0.92	32.49	73.91	90.74	96.83	26.98	-0.240	-0.225
550.439	40.11	374.67	-5.957	4.016	21.426	28.250	79.99	-1539.53	790.39	-869.10	-12.70	58.83	1.77	-0.91	32.48	73.95	90.74	96.87	26.89	-0.242	-0.227
550.459	40.14	374.08	-5.953	4.018	21.427	28.318	80.09	-1575.11	802.61	-879.89	-15.29	53.96	1.79	-0.91	32.48	73.98	90.81	96.94	26.88	-0.243	-0.229
550.479	40.14	373.65	-5.950	4.021	21.424	28.347	80.04	-1619.10	823.80	-899.22	-12.26	49.05	1.80	-0.92	32.46	74.01	90.86	97.04	26.90	-0.244	-0.229
550.499	40.14	373.42	-5.955	4.014	21.427	28.365	80.04	-1626.81	831.58	-908.49	-6.18	47.42	1.79	-0.92	32.48	74.09	90.91	97.12	26.88	-0.245	-0.230
550.519	40.14	373.34	-5.954	4.021	21.424	28.371	79.99	-1603.17	822.02	-897.63	-0.21	45.71	1.79	-0.92	32.46	74.10	90.97	97.29	26.90	-0.245	-0.230
550.539	40.13	373.18	-5.957	4.013	21.430	28.379	80.09	-1570.29	798.49	-881.80	2.42	45.23	1.78	-0.91	32.49	74.13	91.05	97.35	26.88	-0.245	-0.230
550.559	40.13	372.83	-5.953	4.024	21.421	28.406	79.99	-1548.23	780.68	-877.43	0.38	50.77	1.76	-0.89	32.48	74.19	91.09	97.46	26.88	-0.246	-0.231
550.579	40.13	372.29	-5.954	4.016	21.428	28.448	80.04	-1539.80	774.53	-868.39	-6.64	56.94	1.77	-0.89	32.49	74.35	91.12	97.51	26.86	-0.247	-0.232
550.599	40.12	371.82	-5.957	4.017	21.426	28.473	79.89	-1539.08	770.51	-862.93	-13.99	56.99	1.78	-0.89	32.50	74.56	91.12	97.56	26.88	-0.248	-0.233
550.619	40.11	371.50	-5.957	4.017	21.424	28.491	80.04	-1557.36	778.29	-877.47	-15.02	53.56	1.77	-0.89	32.50	74.85	91.20	97.60	26.90	-0.248	-0.233
550.639	40.09	371.39	-5.957	4.016	21.426	28.483	79.99	-1585.93	793.24	-904.84	-10.43	50.17	1.75	-0.88	32.51	75.13	91.23	97.66	26.88	-0.248	-0.230
550.659	40.05	371.43	-5.954	4.014	21.427	28.457	80.04	-1607.53	802.68	-911.23	-7.29	46.97	1.76	-0.88	32.51	75.37	91.33	97.74	26.90	-0.247	-0.229
550.679	40.04	371.78	-5.954	4.018	21.427	28.417	79.94	-1595.66	802.27	-902.47	-1.47	45.28	1.77	-0.89	32.51	75.55	91.48	97.83	26.88	-0.246	-0.228
550.699	40.02	372.13	-5.951	4.024	21.421	28.380	79.84	-1573.62	793.07	-887.19	2.58	44.98	1.77	-0.89	32.51	75.71	91.59	97.85	26.90	-0.245	-0.227
550.719	40.01	372.25	-5.954	4.017	21.424	28.365	79.99	-1550.98	782.95	-878.38	0.58	50.38	1.77	-0.89	32.52	75.78	91.68	97.90	26.96	-0.245	-0.227
550.739	40.00	372.36	-5.955	4.017	21.424	28.349	79.89	-1527.76	770.67	-872.25	-6.34	57.18	1.75	-0.88	32.52	75.86	91.73	97.91	26.90	-0.244	-0.226
550.759	40.01	372.64	-5.957	4.016	21.426	28.332	79.89	-1527.90	772.98	-867.43	-13.20	58.47	1.76	-0.89	32.52	75.87	91.76	97.93	26.91	-0.244	-0.226
550.779	40.03	372.87	-5.951	4.020	21.423	28.327	79.99	-1565.48	791.52	-879.54	-15.22	53.40	1.78	-0.90	32.52	75.86	91.76	97.94	26.88	-0.244	-0.226
550.799	40.05	373.26	-5.951	4.020	21.423	28.311	79.99	-1608.47	816.41	-901.81	-12.51	49.35	1.78	-0.91	32.51	75.84	91.79	98.00	26.92	-0.243	-0.225
550.819	40.05	373.89	-5.958	4.020	21.425	28.270	79.99	-1615.11	831.24	-914.56	-6.62	47.69	1.77	-0.91	32.51	75.83	91.81	98.05	26.90	-0.242	-0.224
550.839	40.05	374.63	-5.955	4.016	21.426	28.207	79.94	-1581.53	828.68	-900.69	-1.60	44.92	1.76	-0.92	32.49	75.80	91.85	98.10	26.92	-0.240	-0.222
550.859	40.07	375.17	-5.955	4.014	21.423	28.183	79.89	-1539.92	805.27	-887.45	1.74	44.75	1.74	-0.91	32.51	75.75	91.90	98.10	26.91	-0.240	-0.222
550.879	40.09	375.45	-5.957	4.023	21.421	28.175	79.89	-1516.86	787.41	-881.33	-0.06	50.05	1.72	-0.89	32.49	75.70	91.93	98.13	27.01	-0.240	-0.222
550.899	40.10	375.49	-5.951	4.016	21.424	28.179	79.89	-1512.94	785.46	-873.41	-6.29	56.13	1.73	-0.90	32.48	75.61	91.90	98.16	26.92	-0.240	-0.222
550.919	40.11	375.60	-5.954	4.014	21.423	28.180	79.89	-1519.96	793.73	-865.05	-13.90	58.22	1.76	-0.92	32.48	75.52	91.90	98.16	26.91	-0.240	-0.222
550.939	40.12	375.68	-5.954	4.018	21.423	28.181	79.89	-1537.75	804.94	-880.30	-15.83	54.95	1.75	-0.91	32.49	75.46	91.88	98.17	26.93	-0.240	-0.222
550.959	40.11	376.15	-5.953	4.016	21.424	28.142	79.99	-1565.15	818.99	-904.33	-13.44	49.77	1.73	-0.91	32.49	75.36	91.93	98.24	26.91	-0.239	-0.221
550.979	40.10	376.58	-5.955	4.018	21.423	28.100	79.99	-1567.05	829.53	-915.66	-8.11	47.20	1.71	-0.91	32.47	75.30	92.02	98.27	26.93	-0.238	-0.220
550.999	40.08	377.24	-5.955	4.016	21.424	28.034	79.94	-1546.53	827.95	-907.33	-1.55	45.10	1.70	-0.91	32.48	75.22	92.04	98.35	26.92	-0.236	-0.218
551.019	40.06	377.83	-5.953	4.021	21.424	27.981	79.94	-1526.99	818.45	-888.11	1.04	44.73	1.72	-0.92	32.48	75.18	92.10	98.39	26.92	-0.234	-0.216
551.039	40.07	378.26	-5.957	4.020	21.423	27.953	79.89	-1507.65	805.64	-882.67	-1.21	50.17	1.71	-0.91	32.49	75.16	92.15	98.39	26.92	-0.234	-0.215
551.059	40.06	378.81	-5.957	4.014	21.423	27.906	79.94	-1491.55	799.68	-876.93	-8.29	57.48	1.70	-0.91	32.48	75.27	92.13	98.41	26.92	-0.232	-0.214
551.079	40.05	379.27	-5.955	4.020	21.423	27.868	79.89	-1494.58	810.14	-870.97	-14.69	57.24	1.72	-0.93	32.49	75.30	92.18	98.44	26.88	-0.231	-0.213
551.099	40.03	380.02	-5.957	4.016	21.426	27.798	79.94	-1518.45	830.35	-883.80	-16.23	53.51	1.72	-0.94	32.48	75.34	92.16	98.41	26.91	-0.229	-0.211
551.119	40.02	380.91	-5.953	4.016	21.423	27.723	80.04	-1550.23	852.54	-906.35	-14.05	49.44	1.71	-0.94	32.51	75.42	92.22	98.42	26.94	-0.227	-0.209
551.139	39.99	382.12	-5.957	4.017	21.424	27.618	79.94	-1560.08	871.24	-914.86	-7.99	45.69	1.71	-0.95	32.50	75.43	92.26	98.44	26.92	-0.224	-0.206
551.159	39.97	383.37	-5.954	4.016	21.426	27.509	79.94	-1531.58	870.77	-902.21	-2.42	44.18	1.70	-0.97	32.51	75.47	92.32	98.47	26.94	-0.221	-0.203
551.179	39.95	384.62	-5.955	4.013	21.428	27.410	79.79	-1500.77	858.89	-886.06	-0.39	45.53	1.69	-0.97	32.51	75.52	92.33	98.47	27.00	-0.218	-0.200
551.199	39.95	385.60	-5.950	4.020	21.425	27.341	79.84	-1488.82	854.36	-882.79	-2.20	51.05	1.69	-0.97	32.51	75.56	92.41	98.45	26.93	-0.216	-0.198
551.219	39.94	386.42	-5.951	4.016	21.424	27.277	79.99	-1478.11	856.01	-877.48	-9.66	57.76	1.68	-0.98	32.53	75.58	92.40	98.42	26.89	-0.215	-0.196
551.239	39.94	387.28	-5.953	4.020	21.425	27.216	79.84	-1479.74	866.58	-872.99	-16.85	57.74	1.70	-0.99	32.51	75.59	92.38	98.44	26.92	-0.213	-0.194
551.259	39.96	388.14	-5.951	4.018	21.421	27.169	79.94	-1497.56	885.80	-891.75	-17.45	53.09	1.68	-0.99	32.51	75.61	92.36	98.47	26.95	-0.212	-0.193
551.279	39.99	389.11	-5.951	4.018	21.423	27.120	79.94	-1518.44	904.51	-912.58	-14.17	48.44	1.66	-0.99	32.49	75.61	92.36	98.47	26.92	-0.210	-0.191
551.299	40.00	390.09	-5.953	4.017	21.424	27.058	79.89	-1530.52	919.96	-913.27	-7.83	44.90	1.68	-1.01	32.50	75.59	92.43	98.47	26.94	-0.208	-0.189
551.319	40.01	391.18	-5.957	4.016	21.426	26.988	79.99	-1504.89	921.04	-903.14	-1.11	43.99	1.67	-1.02	32.50	75.58	92.44	98.45	26.92	-0.206	-0.187
551.339	40.04	392.04	-5.958	4.018	21.427	26.951	79.84	-1473.13	905.30	-894.16	-1.09	46.88	1.65	-1.01	32.49	75.53	92.46	98.41	26.92	-0.205	-0.186
551.359	40.07	392.63	-5.955	4.020	21.425	26.930	79.89	-1452.14	893.02	-887.93	-5.77	54.15	1.64	-1.01	32.51	75.50	92.49	98.38	26.91	-0.204	-0.186
551.379	40.09	393.21	-5.953	4.017	21.428	26.902	79.94	-1442.41	894.19	-875.44	-13.73	58.02	1.65	-1.02	32.49	75.49	92.49	98.33	26.93	-0.204	-0.185
551.399	40.11	393.68	-5.958	4.017	21.426	26.889	79.84	-1453.70	907.38	-877.74	-18.46	55.40	1.66	-1.03	32.49	75.55	92.46	98.28	26.94	-0.203	-0.184
551.419	40.14	394.34	-5.957	4.020	21.425	26.859	79.99	-1476.58	927.32	-898.02	-17.85	50.83	1.64	-1.03	32.49	75.64	92.43	98.24	26.92	-0.202	-0.183
551.439	40.12	395.28	-5.954	4.020	21.427	26.786	79.94	-1482.53	943.19	-915.95	-11.98	47.28	1.62	-1.03	32.46	75.74	92.43	98.25	26.94	-0.200	-0.181
551.459	40.11	396.30	-5.960	4.020	21.427	26.711	79.84	-1470.73	944.24	-907.11	-6.90	43.04	1.62	-1.04	32.48	75.83	92.43	98.19	26.92	-0.198	-0.179
551.479	40.10	397.23	-5.957	4.018	21.423	26.636	79.89	-1440.91	935.11	-890.46	-3.12	44.46	1.62	-1.05	32.49	75.89	92.40	98.19	26.97	-0.196	-0.177
551.499	40.11	398.05	-5.957	4.014	21.427	26.587	79.84	-1424.51	928.66	-885.56	-3.54	49.92	1.61	-1.05	32.48	75.77	92.38	98.19	26.93	-0.194	-0.175
551.519	40.10	398.79	-5.955	4.016	21.428	26.535	79.89	-1420.22	927.43	-880.36	-10.24	54.72	1.61	-1.05	32.49	75.68	92.43	98.14	26.94	-0.192	-0.173
551.539	40.11	399.65	-5.955	4.016	21.428	26.481	79.89	-1417.83	936.10	-877.46	-17.33	57.28	1.62	-1.07	32.49	75.59	92.38	98.13	26.90	-0.191	-0.172
551.559	40.07	400.63	-5.954	4.018	21.431	26.395	79.99	-1428.86	960.88	-886.73	-19.81	53.36	1.61	-1.08	32.48	75.49	92.35	98.14	26.93	-0.188	-0.169
551.579	40.05	401.88	-5.951	4.018	21.425	26.298	79.99	-1441.21	985.11	-906.24	-16.89	48.02	1.59	-1.09	32.51	75.42	92.33	98.13	27.00	-0.185	-0.166
551.599	40.02	403.25	-5.954	4.014	21.427	26.190	79.94	-1441.81	1003.04	-911.24	-10.55	45.18	1.58	-1.10	32.50	75.34	92.35	98.13	26.93	-0.182	-0.163
551.619	40.00	404.53	-5.953	4.017	21.426	26.092	79.89	-1430.02	1007.31	-899.31	-4.78	42.45	1.59	-1.12	32.50	75.27	92.35	98.14	26.94	-0.179	-0.159
551.639	39.98	405.74	-5.955	4.023	21.427	25.999	79.89	-1407.69	999.69	-888.53	-4.42	44.49	1.58	-1.13	32.51	75.18	92.33	98.11	26.93	-0.176	-0.156
551.659	39.96	406.80	-5.957	4.014	21.431	25.919	79.89	-1372.82	996.16	-884.59	-8.24	54.05	1.55	-1.13	32.51	75.09	92.30	98.14	26.94	-0.173	-0.154
551.679	39.94	407.66	-5.958	4.013	21.430	25.855	79.94	-1352.53	994.23	-877.15	-16.29	56.45	1.54	-1.13	32.51	75.11	92.27	98.13	26.93	-0.171	-0.152
551.699	39.92	408.44	-5.957	4.016	21.430	25.794	79.99	-1355.01	1000.74	-883.33	-20.88	54.02	1.53	-1.13	32.49	75.13	92.21	98.13	26.94	-0.169	-0.150
551.719	39.91	409.26	-5.957	4.014	21.427	25.736	79.94	-1379.10	1024.84	-902.55	-19.75	49.65	1.53	-1.14	32.51	75.19	92.21	98.11	26.94	-0.167	-0.148
551.739	39.93	410.12	-5.953	4.016	21.428	25.691	79.94	-1397.47	1051.12	-910.83	-14.21	44.48	1.53	-1.15	32.49	75.28	92.16	98.11	26.93	-0.166	-0.146
551.759	39.96	411.02	-5.960	4.018	21.427	25.656	79.99	-1381.43	1058.49	-903.23	-7.42	42.52	1.53	-1.17	32.51	75.33	92.12	98.07	26.95	-0.165	-0.145
551.779	39.97	411.91	-5.953	4.020	21.427	25.606	79.84	-1348.42	1046.94	-892.84	-4.28	44.73	1.51	-1.17	32.50	75.36	92.10	98.04	26.92	-0.163	-0.144
551.799	39.97	412.58	-5.954	4.014	21.429	25.562	79.99	-1324.28	1031.50	-888.43	-7.76	49.15	1.49	-1.16	32.50	75.39	92.10	97.97	26.95	-0.162	-0.142
551.819	39.99	413.12	-5.958	4.020	21.428	25.546	79.89	-1302.22	1025.54	-885.01	-14.93	55.35	1.47	-1.16	32.50	75.37	92.05	97.90	26.93	-0.161	-0.141
551.839	40.03	413.75	-5.955	4.014	21.435	25.531	79.99	-1306.99	1035.89	-884.83	-20.72	54.58	1.48	-1.17	32.49	75.33	91.98	97.88	26.94	-0.160	-0.141
551.859	40.05	414.41	-5.951	4.018	21.431	25.500	80.04	-1334.07	1061.10	-901.62	-20.94	49.09	1.48	-1.18	32.47	75.33	91.96	97.85	26.94	-0.160	-0.140
551.879	40.06	415.23	-5.961	4.014	21.431	25.461	80.09	-1348.25	1087.65	-913.17	-17.32	45.30	1.48	-1.19	32.47	75.30	91.93	97.80	26.93	-0.158	-0.139
551.899	40.09	416.21	-5.950	4.017	21.430	25.416	79.99	-1330.54	1098.59	-906.79	-10.90	42.33	1.47	-1.21	32.49	75.28	91.90	97.79	26.94	-0.157	-0.137
551.919	40.10	417.30	-5.960	4.016	21.434	25.355	80.04	-1304.38	1087.60	-893.82	-7.43	41.73	1.46	-1.22	32.49	75.21	91.87	97.76	26.92	-0.155	-0.135
551.939	40.09	418.08	-5.957	4.017	21.430	25.305	79.94	-1279.39	1075.59	-889.91	-8.50	47.52	1.44	-1.21	32.48	75.13	91.85	97.73	26.95	-0.153	-0.133
551.959	40.09	418.82	-5.955	4.017	21.432	25.257	79.94	-1264.33	1073.79	-885.23	-14.76	53.75	1.43	-1.21	32.46	74.99	91.77	97.66	26.92	-0.151	-0.132
551.979	40.08	419.49	-5.957	4.016	21.432	25.211	79.99	-1261.24	1081.92	-883.51	-21.07	53.50	1.43	-1.22	32.47	74.94	91.73	97.60	26.96	-0.150	-0.130
551.999	40.06	420.39	-5.954	4.020	21.430	25.149	80.09	-1268.71	1101.45	-897.68	-23.61	49.27	1.41	-1.23	32.48	74.88	91.71	97.54	26.94	-0.148	-0.128
552.019	40.07	421.28	-5.955	4.017	21.434	25.098	80.09	-1285.19	1128.24	-913.04	-19.45	44.53	1.41	-1.24	32.49	74.75	91.70	97.48	26.93	-0.146	-0.126
552.039	40.05	422.30	-5.957	4.017	21.432	25.023	80.14	-1280.85	1140.02	-909.50	-13.24	40.60	1.41	-1.25	32.49	74.63	91.68	97.45	26.94	-0.144	-0.124
552.059	40.03	423.24	-5.955	4.013	21.434	24.959	80.04	-1258.93	1136.14	-898.11	-8.26	40.26	1.40	-1.27	32.49	74.50	91.65	97.37	26.96	-0.141	-0.121
552.079	40.01	424.06	-5.955	4.017	21.430	24.896	80.09	-1234.91	1126.65	-890.96	-9.51	45.28	1.39	-1.26	32.48	74.35	91.65	97.32	26.95	-0.139	-0.119
552.099	39.98	424.68	-5.955	4.014	21.431	24.842	80.04	-1212.95	1118.10	-888.01	-15.94	52.12	1.37	-1.26	32.50	74.20	91.59	97.23	26.93	-0.137	-0.117
552.119	39.96	425.30	-5.958	4.016	21.436	24.791	80.09	-1204.14	1120.50	-884.57	-23.59	52.86	1.36	-1.27	32.49	74.09	91.54	97.17	26.94	-0.135	-0.115
552.139	39.94	426.01	-5.958	4.020	21.428	24.742	80.24	-1221.08	1142.70	-897.50	-25.52	47.24	1.36	-1.27	32.48	73.98	91.50	97.17	26.94	-0.134	-0.114
552.159	39.94	426.91	-5.954	4.021	21.432	24.687	80.19	-1233.67	1176.53	-914.90	-20.68	42.88	1.35	-1.29	32.46	73.92	91.50	97.11	26.83	-0.132	-0.112
552.179	39.93	427.84	-5.954	4.018	21.435	24.630	80.14	-1222.46	1192.64	-912.42	-14.53	39.51	1.34	-1.31	32.44	73.85	91.45	97.08	26.94	-0.130	-0.110
552.199	39.93	428.78	-5.954	4.013	21.436	24.576	80.19	-1195.53	1181.18	-901.14	-9.82	38.50	1.33	-1.31	32.44	73.67	91.43	97.03	26.93	-0.128	-0.108
552.219	39.94	429.48	-5.957	4.014	21.439	24.541	80.09	-1167.49	1164.15	-894.43	-10.60	43.52	1.31	-1.30	32.44	73.41	91.39	96.98	26.95	-0.126	-0.106
552.239	39.98	429.99	-5.958	4.016	21.438	24.535	80.14	-1150.32	1154.75	-890.61	-17.19	49.95	1.29	-1.30	32.42	73.14	91.31	96.95	26.93	-0.126	-0.106
552.259	40.01	430.54	-5.951	4.018	21.433	24.522	80.19	-1141.87	1157.92	-888.42	-24.37	50.68	1.29	-1.30	32.41	72.96	91.26	96.89	26.91	-0.126	-0.106
552.279	40.02	431.12	-5.958	4.016	21.436	24.494	80.19	-1145.24	1177.35	-898.92	-27.28	46.46	1.27	-1.31	32.41	72.92	91.26	96.86	26.93	-0.125	-0.105
552.299	40.03	431.86	-5.954	4.024	21.433	24.458	80.40	-1157.47	1199.81	-914.21	-23.64	40.07	1.27	-1.31	32.39	72.92	91.23	96.83	26.94	-0.124	-0.103
552.319	40.05	432.61	-5.953	4.018	21.435	24.433	80.40	-1145.17	1214.55	-911.03	-16.49	37.24	1.26	-1.33	32.38	72.95	91.19	96.75	26.94	-0.123	-0.102
552.339	40.07	433.50	-5.957	4.016	21.438	24.390	80.29	-1126.64	1211.16	-897.42	-11.92	36.65	1.26	-1.35	32.39	72.99	91.22	96.73	26.94	-0.121	-0.101
552.359	40.09	434.25	-5.958	4.016	21.440	24.360	80.29	-1105.76	1198.73	-897.34	-12.32	40.99	1.23	-1.34	32.39	73.02	91.17	96.72	27.03	-0.120	-0.100
